roi1,roi2,roi3,roi4,roi5,roi6,roi7,roi8,roi9,roi10,roi11,roi12,roi13,roi14,roi15,roi16,roi17,roi18,roi19,roi20,roi21,roi22,roi23,roi24,roi25,roi26,roi27,roi28,roi29,roi30,roi31,roi32,roi33,roi34,roi35,roi36,roi37,roi38,roi39,roi40,roi41,roi42,roi43,roi44,roi45,roi46,roi47,roi48,roi49,roi50,roi51,roi52,roi53,roi54,roi55,roi56,roi57,roi58,roi59,roi60,roi61,roi62,roi63,roi64,roi65,roi66,roi67,roi68,roi69,roi70,roi71,roi72
-0.0976256,0.1831273,4.626955,0.271004,-0.0993145,2.06701,-1.46014,-0.45426,-1.00734,-0.2792324,0.0990696,0.6262177,-1.272622,-0.0977079,0.52351,0.6273905,1.099547,-0.6277713,3.53765,-0.2737462,0.521651,0.273453,1.57456,0.1803342,-1.53564,-1.880039,-0.3537971,0.3597371,0.2730057,0.2762197,0.2767743,3.624067,-0.3593755,1.621646,5.06604,2.184376,-2.351677,1.49205,-0.6226077,-0.2775104,-1.181605,4.54014,1.270102,14.18724,1.273972,-0.0376677,-0.0957345,2.276274,-0.00441377,0.2743976,1.43393,3.090416,1.18355,-1.0356,-6.07621,-0.2730697,-0.597623,-3.189342,0.6267571,-0.0921605,-1.099624,-1.40737,-0.8871725,2.55497,3.357757,0.502317,0.2737039,0.431997,-0.04135,0.353501,0.6262171,0.3544172
-1.180977,-0.0964011,0.622741,-0.477147,-0.446934,1.03077,-1.03667,-0.6247492,-0.432567,-0.1865597,-0.0577797,0.574634,-0.00313075,-0.442372,0.6220062,0.1876773,2.180339,-0.6202303,3.279371,-0.356713,0.517272,1.622157,1.09672,-0.0477262,-1.187334,-0.6239246,-0.6217927,0.472629,0.3557064,-0.471167,0.1877759,3.627793,-0.0142367,7.356239,2.187547,-0.3500661,-3.627673,1.41354,-0.555167,-0.2742914,-0.8807423,1.270149,1.43577,12.4757,0.0977121,-0.6273972,0.6271354,1.47025,0.0532591,0.1813152,1.355551,2.05217,0.6273399,-1.02147,-5.4674,0.1831557,-1.351726,-4.889056,0.6267753,0.2774623,-1.625345,-1.184634,-1.07342,1.620074,1.623764,0.437319,0.1815157,-0.0950074,-0.3527757,0.3533172,-0.405591,0.0967217
-1.621503,-0.6271729,-2.356543,-0.435476,-0.6295476,-0.0770742,-0.6277095,-1.01313,0.00640023,-0.0992517,-0.2769154,0.274724,0.542447,-0.6226375,0.3517377,-0.3575925,3.274765,-0.564745,2.47112,-0.1844517,0.277477,2.51571,0.0513307,-0.1896609,-0.577327,0.3547569,-0.621397,0.6200537,0.6261047,-1.27733,-0.0957761,2.46756,0.424772,9.092044,-0.406591,-2.4734,-3.627666,1.187751,-0.2733541,-0.0755066,-0.414793,-1.44344,1.097343,7.276062,-0.6296247,-1.4259,1.626307,0.62447,0.0927762,0.180467,1.357732,0.6266145,0.502367,-0.526657,-4.620054,0.3571102,-2.627727,-6.357264,0.592729,0.6217093,-1.44753,-0.6264993,-1.02179,1.185456,-0.6241791,0.0932079,0.00507311,-0.6273454,-0.500676,0.0927749,-1.355277,-0.0732116
-1.355015,-1.273009,-3.272731,0.2777764,-0.6252437,-0.6229597,-0.8825371,-1.183709,0.2716246,-0.1809076,-0.439537,-0.0307192,0.1877512,-0.6276046,0.0925116,-1.04064,4.09595,-0.469399,1.4042,0.0471279,0.2749955,2.275644,-1.18162,-0.3561134,-0.090379,0.6257915,-0.562397,0.6214767,0.524192,-1.357747,-0.6227369,0.6213327,0.553151,6.272666,-2.094737,-3.094534,-2.885267,1.02464,0.0402095,0.0402303,-0.2757005,-2.357123,0.2734613,3.44627,-1.357623,-1.621012,2.01647,0.2715734,0.0967179,0.187721,1.44429,0.0935547,0.6247509,-0.6209666,-3.624639,0.187763,-4.096017,-7.277721,0.513704,0.8805309,-0.577466,-0.573579,-0.6212675,1.276316,-2.52747,-0.3521754,-0.1800907,-1.099161,-0.3573756,-0.2790217,-1.273972,-0.1835577
-0.537109,-1.43904,-1.06336,1.59361,-0.3511077,-0.3579916,-1.355196,-1.189613,0.1847706,-0.1895479,-0.3593707,-0.1873733,-0.6252965,-0.540724,-0.0603707,-0.8862034,4.187797,-0.1840165,0.3552679,0.0192934,0.507167,1.185141,-1.52603,-0.446903,0.1857769,0.2706999,-0.3530496,0.8810923,0.6211195,-0.6204079,-1.096302,-0.529676,0.0924507,1.181725,-1.886667,-1.623454,-1.359702,0.6291549,0.183279,0.0970124,-0.507179,-1.09161,-0.561732,4.620267,-1.279567,-1.186517,1.353415,0.430129,0.0937242,0.3551771,1.275677,0.2742772,1.276537,-0.461045,-2.887146,-0.1871146,-4.620062,-7.187001,0.476902,0.512147,0.3515177,-0.6267525,-0.3592574,1.5647,-4.09539,-0.6296611,-0.2724743,-1.272323,-0.0977737,-0.6270306,-0.0976733,-0.2713995
0.1873377,-1.189906,3.356767,2.629997,0.0565177,0.6244753,-2.096477,-1.091773,-0.0909747,-0.3512769,-0.1896937,-0.0935576,-2.093576,-0.0999706,-0.0931029,-0.1830272,3.620774,0.272657,-0.3520967,-0.412044,1.0562,-0.0720753,-1.47293,-0.529667,0.2745401,-0.593627,-0.0957704,0.8875297,0.3537659,0.566342,-1.187362,-1.620533,-0.6296111,-3.187595,-0.0411246,1.01344,-0.070644,0.6297745,0.0927562,0.2726274,-1.096717,1.629779,-1.273612,10.27629,-0.627143,-0.1876219,0.1837217,1.273155,0.0334432,0.550244,0.554027,1.0236,2.091906,-0.0977397,-1.627216,-0.8807953,-3.882017,-5.52574,0.506506,0.097069,1.097973,-1.03463,-0.0976232,1.5557,-3.62405,-0.6247531,-0.2753261,-1.097907,0.0903513,-1.05242,1.357567,-0.2740343
0.8837279,-0.599746,7.185347,3.5713,0.3515274,2.43377,-2.62797,-0.6245371,-0.3595132,-0.426273,-0.0771773,0.437516,-2.886642,0.1876571,-0.015243,0.8866777,2.623962,0.6243955,-1.091254,-1.27612,1.354467,-0.8862991,-0.0905753,-0.6273004,0.1865776,-1.276376,-0.0106279,0.8871275,0.0924576,1.885277,-1.07252,-1.271016,-1.88251,-5.27455,2.880642,3.622471,0.8866072,0.8809077,-0.0999797,0.3512543,-1.62266,4.47143,-1.279751,16.35249,-0.2717564,0.6263502,-0.8820397,2.277421,-0.0919646,0.6230712,-0.511235,1.889521,2.356209,0.1813793,-0.015796,-1.279655,-2.02027,-3.45131,0.509936,-0.0925335,1.186274,-1.183703,-0.0144475,1.04741,-2.274951,-0.1879519,-0.2740476,-0.6265736,0.0993723,-0.6227635,2.883296,-0.2762592
1.180674,0.0377,11.09759,3.62967,0.416127,4.094392,-3.02915,-0.2713007,-0.557995,-0.515496,0.0730099,1.55504,-3.04313,0.562424,0.0625665,2.01251,2.099397,0.6275593,-1.57273,-2.07177,1.359133,-1.09213,1.880703,-0.524606,0.0969765,-1.183646,-0.0457774,0.6247625,0.0959106,2.43464,-0.557797,-0.0571556,-2.356909,-4.41761,5.627169,5.355075,1.35972,0.6234799,-0.45342,0.2739159,-1.886769,5.62334,-0.6271027,17.62697,-0.0734432,1.59265,-1.35213,3.183374,-0.1874749,0.47473,-2.093776,2.356095,2.094644,0.3567617,2.097617,-1.52462,0.1807417,-0.570017,0.426073,-0.000599196,0.597143,-1.270321,-0.0754416,-0.0246442,-0.1815077,0.2745915,-0.2763117,-0.434329,0.091656,-0.2711759,3.57775,-0.3534093
1.274237,0.572197,11.09416,3.45797,0.2779691,4.625514,-2.627507,0.00697166,-0.432157,-0.524113,0.0942706,2.624152,-2.352469,0.6246495,0.0375776,2.271974,2.05907,0.0960697,-2.0769,-2.181235,1.0665,-0.6215463,3.46013,-1.00316,0.091977,-0.3575773,-0.2740599,0.476339,0.457459,2.09551,-0.2743931,1.353165,-2.273262,-2.47529,7.887971,5.184966,1.46111,0.1845714,-0.6254799,0.037657,-1.626696,4.621257,-0.0917056,12.18743,-0.0992725,1.620974,-1.01072,3.42474,-0.3521795,0.2745315,-3.276013,2.01466,1.09457,0.3537057,4.271646,-1.51339,1.627297,1.880754,0.2733393,0.2739753,-0.0937009,-1.187104,-0.2712697,-1.07334,1.626777,0.6270207,-0.3564177,-0.2702603,-0.0279251,0.1833171,3.57235,-0.441961
1.180134,1.06507,7.353757,2.53955,0.0964062,4.273412,-2.07414,0.0907239,-0.1860342,-0.3593915,0.0973667,3.46196,-1.277746,0.6251772,-0.0957331,1.53364,2.18736,-1.093432,-2.181703,-1.55427,0.2715097,-0.0991252,4.092733,-0.6277329,0.0432026,0.1872124,-0.3520769,0.1830211,0.8895744,1.09467,0.0902145,2.42977,-1.620797,-1.07975,7.624127,3.277761,1.274534,-0.2795746,-0.6267993,-0.3566344,-1.186441,2.091747,0.2735777,2.42073,-0.3532795,1.091692,0.0231601,3.09617,-0.3593367,-0.180176,-3.620021,0.6271262,-0.0629963,0.094692,5.621003,-1.352369,2.42123,3.49706,0.0709532,0.521114,-0.6247379,-1.272675,-0.460249,-1.46207,2.883563,0.625729,-0.534667,-0.099702,0.0597256,0.447273,3.094249,-0.6224395
1.184411,1.090617,4.353909,1.097029,0.0463067,2.62977,-1.095711,-0.0754076,-0.0727677,-0.0990577,0.0996634,3.277444,-0.0974037,0.6251106,-0.1833271,0.1801771,2.277902,-2.277069,-1.626702,-0.542375,-0.2777739,0.0691451,3.354579,-0.0997132,-0.0962642,0.35239,-0.426212,-0.0917752,1.00599,0.0766557,0.1893457,2.626007,-0.8896977,-0.8825197,7.07902,0.532645,0.429573,-0.629132,-0.6204517,-1.03967,-0.6250934,-0.6210736,0.07672,-5.622697,-0.3544797,-0.0934993,1.02003,2.273335,-0.3571796,-0.402516,-2.627637,-0.5963,-0.8853156,-0.0972655,6.187702,-1.07243,2.27647,4.093902,-0.0946397,0.476159,-0.6215035,-1.44676,-0.526795,-1.183442,3.04792,0.2735579,-0.6265903,-0.0957664,0.355492,0.429045,2.273327,-0.529757
1.185927,0.6273692,0.547172,-0.517376,0.0901217,0.6290574,-0.2729342,-0.3547231,-0.0947207,0.1836751,0.0993776,2.097974,0.8856409,0.517664,-0.2740104,-1.273049,1.883564,-2.52337,-0.8812163,0.2771524,-0.544709,-0.00416696,1.885739,0.524734,-0.559627,-0.0975621,-0.3562421,-0.2762633,0.2715353,-0.433712,0.2797911,2.277774,-0.407927,-1.629534,6.187176,-2.07402,-0.3576214,-0.883301,-0.597967,-1.359762,-0.3560207,-2.40044,-0.629566,-7.186664,-0.0331977,-1.356134,1.276156,1.279066,-0.2751971,-0.46029,-1.093475,-1.59357,-1.185931,-0.1865274,5.626709,-0.477734,2.0346,3.55054,-0.1892036,0.0999912,-0.2761475,-1.629624,-0.3511206,-0.1857337,2.279979,-0.1846047,-0.6210262,-0.0792717,1.03697,0.1865754,1.277927,-1.09733
1.05071,0.0924064,-2.09399,-2.183713,0.1857572,-0.56621,0.0970347,-0.6273299,-0.2797729,0.536579,0.0917477,0.2719097,1.627509,0.3575079,0.0206496,-2.185737,0.6276772,-2.359249,0.457704,1.05993,-0.1874673,-0.0971002,0.351369,1.351611,-1.186925,-1.091165,-0.2755175,-0.3577117,-0.8813033,-0.507377,0.357396,1.270477,-0.1865171,-2.629792,3.623477,-4.04177,-1.55552,-0.3530927,-0.6275721,-1.59773,-0.3519661,-2.622196,-2.274157,-1.090614,0.597109,-2.276675,0.6265231,0.554161,-0.096237,-0.3517957,0.8870652,-1.629773,-1.092371,0.0504709,4.46527,0.0703175,2.0569,2.354673,-0.2767349,-0.2741957,0.187976,-2.274207,0.0354447,0.6262332,1.50953,-0.573603,-0.6203413,0.0465251,1.42424,-0.0391603,0.2744542,-1.272712
0.3595271,-0.6267775,-3.620213,-3.090695,0.2755597,-1.354369,0.2710327,-1.18391,-0.521297,0.620742,-0.0493643,-1.45506,2.276957,0.2746216,0.3503507,-2.099377,-0.2765773,-1.187396,2.180707,1.270293,0.410534,-0.0904372,-0.47577,1.627061,-1.622162,-1.56479,-0.1810241,-0.465602,-2.09257,-0.3516165,0.456904,-0.0174465,-0.0504116,-3.18479,0.8871441,-4.88151,-2.625677,0.2762244,-0.6254913,-1.5113,-0.3566072,-1.624674,-3.186043,7.624346,1.350669,-2.46567,-0.0977274,0.1856141,0.0333737,-0.1851577,2.59527,-1.073,-0.529262,0.545297,3.02746,0.626337,2.353756,0.6257039,-0.3537663,-0.2710734,0.6216291,-2.275621,0.440021,1.623461,1.181714,-0.6217596,-0.3537626,0.0991466,1.55562,-0.1816134,-0.6207757,-1.273775
-0.2732715,-1.5762,-4.882655,-2.880737,0.1860736,-1.35577,0.0977451,-1.355624,-0.51499,0.515764,-0.1863434,-2.627363,2.183077,0.0974617,0.6207776,-1.187162,-1.097211,0.0103105,3.45726,1.18619,1.189779,0.2743627,-0.6247402,1.621795,-2.092342,-1.277961,-0.094917,-0.597614,-2.620459,-0.2757067,0.465252,-1.184595,0.2745314,-3.094961,-1.352703,-4.62569,-3.357777,1.091997,-0.624645,-1.2731,-0.3505957,-0.3567556,-3.356377,15.88113,1.623671,-2.09007,-0.6239517,0.0902414,0.0957707,-0.185103,3.41561,0.0261199,-1.07254,1.097161,1.275201,1.273291,2.56617,-0.6240567,-0.449007,0.0917025,0.556477,-2.18657,0.8810564,2.01402,1.27147,-0.6214075,-0.0657017,0.1817575,1.277133,-0.1833299,-1.41677,-1.096629
-1.097001,-2.270499,-5.624079,-1.626741,-0.0443177,-1.091725,-0.016393,-1.356573,-0.2749977,0.0769577,-0.3524706,-3.02029,1.279157,0.00635974,0.6221472,-0.0901777,-1.181409,0.6237037,4.096771,1.094496,1.53117,1.0266,-0.573267,1.27274,-2.090474,-0.2769745,-0.0992567,-0.8803697,-2.276427,-0.537604,0.3540767,-2.090537,0.6295965,-2.887701,-3.00973,-3.627516,-3.49057,1.27704,-0.3503414,-1.00471,-0.0979702,0.2705547,-2.55204,15.88931,1.44672,-1.184672,-0.6297604,-0.0354175,0.0956679,-0.357729,3.276652,0.525053,-1.40437,1.186564,-0.3513032,1.54007,2.091795,-2.275756,-0.570462,0.6271449,0.0919516,-2.05004,1.0402,1.629541,1.357177,-0.475632,0.2739065,0.0207431,0.6261491,-0.0997469,-1.62469,-0.6231307
-1.625906,-2.276624,-6.05066,-0.6226927,-0.3547149,-0.8813759,-0.0907079,-1.183029,-0.00637067,-0.469715,-0.3541152,-2.277734,0.0757139,-0.0954161,0.2790215,0.565332,-0.540755,0.5755,3.623777,1.04009,1.272426,1.50271,-0.3579373,0.56702,-1.625091,0.6243391,-0.1877716,-1.06775,-1.275075,-1.092347,0.0965176,-2.353569,1.271357,-3.093429,-3.45207,-2.62561,-3.05136,1.04349,0.0427303,-0.6243917,0.0402407,0.1873725,-1.090759,9.41471,0.8872514,-0.3551179,0.097573,-0.2761769,0.0327756,-0.6260237,2.47169,1.274105,-1.88271,0.6291925,-2.097677,1.56954,0.474163,-3.273363,-0.6243577,1.43472,-0.510649,-1.624479,0.524763,1.2726,1.09755,-0.515744,0.573424,-0.350037,0.3540099,-0.1857074,-1.274132,-0.3524673
-1.881357,-1.627097,-5.353157,-0.2727761,-0.627474,-1.093419,-0.0503676,-0.6242639,0.095156,-1.06464,-0.1879129,-1.277775,-1.180526,-0.1857629,-0.0913747,0.52354,-0.0771673,0.09272,2.59665,0.6273976,0.447766,1.627139,-0.475695,0.0973537,-1.41954,1.50457,-0.2705661,-0.8862725,-0.2700265,-1.356461,-0.0993671,-2.180754,1.185726,-3.350693,-3.099596,-1.623376,-2.02576,0.2763274,0.2737443,-0.467177,0.0677006,-0.187729,0.467763,1.35659,0.2750027,-0.0260196,1.277719,-0.8829577,-0.0947421,-1.096491,1.52507,1.180974,-1.885579,-0.0491327,-3.621,1.43991,-1.40762,-3.350635,-0.551932,1.49267,-1.095746,-1.59527,0.6220103,0.6231209,-0.0975246,-0.6216576,0.627716,-0.8807657,0.2725529,-0.3579196,-0.0917592,-0.0677462
-1.57772,-0.6226007,-3.62597,-1.06747,-0.6293935,-1.621577,0.0905271,-0.0563424,-0.0264773,-1.097524,-0.0307625,-0.473062,-1.627427,-0.1891545,-0.3596145,-0.0926346,-0.180779,-0.2740607,1.09577,0.474473,-0.1897612,1.356291,-0.8807106,0.0611071,-1.181919,1.47066,-0.0999341,-0.443732,0.0957721,-1.277474,-0.40337,-1.43752,0.527727,-3.097155,-2.351519,-1.354147,-0.6224029,-0.1877176,0.1875499,-0.3517074,-0.0962675,-0.524057,1.62664,-2.272067,-0.0913074,-0.062535,2.270951,-1.51675,-0.1875164,-1.183036,0.8821524,0.627756,-1.354774,-0.6233275,-4.47057,1.351137,-3.270907,-2.352926,-0.3503717,0.8856709,-1.185117,-1.40963,0.3560421,0.277374,-2.06552,-1.03477,0.6270649,-1.189602,0.3579343,-0.6233272,1.04126,0.0946351
-1.186537,0.277952,-1.46021,-2.47714,-0.6277347,-2.273462,0.1893347,0.593937,-0.3547769,-0.8817443,0.2742971,-0.2734704,-1.51254,-0.1876507,-0.43906,-1.07123,-1.183347,-0.273442,-0.1845247,0.0972707,-0.6241749,0.6266374,-1.184533,0.272501,-0.8837772,0.8821292,0.0373733,0.2744004,-0.1801502,-0.8802361,-0.533762,-0.56572,-0.1892427,-1.887907,-1.620374,-1.51779,0.1815007,-0.471406,-0.0724604,-0.181975,-0.49702,-1.277097,2.095342,0.507537,-0.2796704,-0.3504636,2.274634,-2.180996,-0.2700755,-1.03241,0.50197,0.2732601,-0.557499,-1.097342,-4.357601,1.275777,-4.0733,-0.577377,-0.0907317,-0.0902097,-0.6257571,-1.093463,0.1806777,-0.0770299,-3.62777,-1.0342,0.570269,-1.279704,0.520401,-1.094077,1.55771,0.1812637
-0.623644,1.09464,0.0951767,-3.52755,-0.402623,-2.54759,0.411207,1.271523,-0.6213574,-0.3544735,0.2777366,-0.50727,-0.469324,-0.1849136,-0.1864517,-1.51169,-2.626271,0.0960797,-1.07661,-0.0960567,-0.8865059,0.189005,-1.276626,0.6255277,-0.473307,0.0912795,0.2726174,1.02702,-1.07154,-0.2730703,-0.427209,0.0977271,-0.8866964,-0.0629729,-1.627725,-2.07375,0.6226545,-0.425564,-0.3593625,0.0521772,-0.6207567,-1.47747,1.629744,7.41049,-0.590337,-0.6257179,1.354727,-2.43729,-0.0976776,-0.620074,0.47674,-0.0479347,-0.0701775,-0.8854373,-3.279365,1.271479,-3.55674,1.090057,0.0763967,-1.05319,-0.0972049,-0.3591357,-0.0434341,-0.530931,-4.41165,-0.6225643,0.2755216,-1.097275,0.3515393,-1.187155,1.350392,0.1802063
-0.3596134,1.275023,0.3560769,-4.274177,-0.0962023,-2.43149,0.623459,1.53677,-0.6202311,-0.0242907,0.2797645,-1.091754,0.6209956,-0.2747241,0.0653525,-1.352491,-4.094392,0.6235347,-1.180971,-0.0979537,-0.6235711,-0.0312741,-1.183775,1.06369,-0.0357727,-0.2752506,0.462412,1.359169,-1.620995,-0.0567571,-0.2746766,0.3561016,-0.8826577,1.355934,-2.277462,-2.272659,0.6273507,-0.2757077,-0.496737,0.2761657,-0.425472,-1.627,1.0747,12.27362,-1.099037,-0.6257557,0.0960564,-2.46421,0.0355392,-0.3516136,0.565524,-0.3520464,-0.0915766,-0.2773704,-1.620462,1.093377,-2.357169,2.09109,0.0549349,-1.35479,0.3557736,0.2742137,-0.1876506,-1.185779,-3.629929,-0.1847173,0.0537499,-0.6273037,-0.1872074,-1.097106,0.3515155,0.1807772
-0.1837099,1.094312,-0.6252916,-3.092019,0.0471074,-2.094902,1.187171,1.50575,-0.1879177,0.0970055,0.2716577,-1.40503,1.51274,-0.1800101,0.0934771,-0.547167,-4.51544,1.00235,-0.627476,0.0955606,-0.6257112,-0.0504263,-1.02739,1.03963,0.560264,-0.1861257,0.57661,1.276407,-1.624795,-0.1863617,0.09504,0.1840044,-0.0799744,1.357331,-3.18773,-1.88772,0.3521305,-0.3502743,-0.1802713,0.551725,0.2703729,-2.095457,0.3575037,10.0357,-1.629001,-0.517961,-0.8877275,-2.2797,0.1851105,-0.1875405,0.6230956,-0.8810934,-0.6277737,0.0967535,0.0379755,0.6226607,-1.187172,1.620277,-0.0927076,-1.097571,0.6291049,1.096957,-0.3535445,-1.62447,-2.273753,0.0967099,-0.091306,-0.2757467,-1.270344,-0.8835561,-0.6295979,0.1874516
-0.0260914,0.8801473,-3.094355,-1.180121,0.0970529,-1.623256,1.624247,1.273344,0.506354,0.0990676,0.0990509,-1.50146,1.623044,-0.093617,-0.1850056,0.2745295,-4.01103,0.625173,-0.1817355,0.590311,-0.8836404,0.09161,-0.885734,0.549757,1.277372,0.1845014,0.567474,0.567956,-1.03174,-0.629979,0.3577723,-0.457695,1.181057,-0.3559527,-4.0557,-1.04264,-0.276095,-0.6224763,0.467013,0.629921,1.351674,-2.56901,0.1870627,0.0976627,-2.41757,-0.0967591,-1.18616,-2.099774,0.2799757,-0.2744126,0.6217725,-1.45755,-1.621055,0.3516545,1.351665,0.0953419,-0.457571,0.3573751,-0.2703659,-0.441702,0.6214736,1.620777,-0.3529127,-2.185345,-0.591205,0.2714057,-0.0625992,-0.0766777,-2.183321,-0.550407,-1.56779,0.275319
0.0932939,0.8873573,-5.187077,0.3570276,0.274076,-1.623657,2.273371,1.04509,1.359697,0.0974767,0.070639,-1.359371,1.41673,-0.0300439,-0.8813237,0.564765,-2.56709,0.414476,0.0452746,1.06505,-1.27376,0.2704974,-1.094169,0.035539,1.885674,0.6207197,0.477907,-0.1896236,0.270472,-1.187067,0.572373,-1.621955,2.273355,-3.42316,-4.355069,0.095776,-1.09276,-1.41236,1.27414,1.092973,2.277262,-3.091479,0.3592962,-12.477,-2.59077,0.1840476,-0.545254,-2.07671,0.3559093,-0.0907367,0.503155,-2.183627,-2.272102,0.2732677,2.273329,-0.3507726,-0.2711004,-0.8891527,-0.2702617,0.0530529,0.2731727,2.180134,-0.1810977,-2.351905,0.1860174,0.0976744,0.0577725,0.0154066,-2.5531,-0.3504333,-1.883477,0.2747577
0.097207,1.352622,-6.270064,1.06675,0.1804531,-2.094345,2.43505,0.529045,2.02525,0.1897916,-0.0205201,-1.279292,1.09219,0.0791626,-1.40325,0.3531506,-1.180706,0.2730576,-0.1875934,0.889123,-1.621372,0.35163,-1.40774,-0.47627,2.185413,1.07279,0.3597737,-1.093576,1.46263,-1.274577,0.6255377,-2.626254,2.627377,-5.627725,-4.359372,0.6230236,-1.357459,-2.09473,1.621747,1.277904,2.620163,-3.187917,0.8830362,-21.444,-2.09727,0.2792064,0.3557121,-2.01265,0.355019,0.099247,0.2737799,-2.622113,-2.183141,0.0911473,2.886241,-0.6297149,-0.0965779,-1.41775,-0.0737373,0.2714452,-0.0926736,2.352769,0.0955571,-2.277012,0.2726754,-0.00795259,0.2743774,0.0356933,-2.277256,-0.099237,-1.57217,0.0996597
0.076644,1.889647,-5.62725,0.3557642,0.0962737,-2.353776,2.270672,1.090067,2.0059,0.472137,-0.0730626,-1.352465,1.02707,0.0934557,-1.56639,-0.1873707,-0.0963203,0.353762,-1.096203,0.3542357,-1.626779,0.3540773,-1.626402,-0.8890934,2.186011,0.8810114,0.3526972,-1.45652,2.183199,-0.6277337,0.6236204,-3.46114,2.277417,-5.623119,-4.277559,0.6205205,-1.091666,-2.351103,1.42436,1.52749,2.50202,-3.0926,1.189705,-34.35057,-1.07457,0.184771,1.350724,-1.627924,0.3505725,0.551779,-0.0946793,-2.627075,-1.353466,-0.00502619,3.35934,-1.0051,0.1843691,-0.424312,0.1865337,0.1874674,-0.352969,2.49637,0.3599904,-2.181137,0.0102797,0.00799667,0.1877573,0.099951,-1.43469,0.0527364,-1.186457,-0.0534996
-0.0943741,2.18373,-4.270347,-0.542637,0.0914724,-2.189773,1.57162,1.275665,1.41057,0.6274155,-0.0926379,-1.40097,1.185561,0.0507027,-1.18777,-0.8892397,0.1846736,0.549172,-2.271031,-0.272075,-1.275646,0.3505365,-2.01232,-1.092702,2.05471,0.2762951,0.2755279,-1.4277,2.095447,-0.0996407,0.562376,-3.40573,1.276237,-2.356914,-4.183337,0.1815346,0.0564125,-2.096237,0.8807334,1.627393,1.886151,-2.5279,1.350549,-15.62701,0.0974069,-0.0157251,1.56923,-1.42731,0.2736206,1.0792,-0.6260263,-2.18771,-0.1857102,0.0753734,3.629354,-1.096356,0.521042,1.57103,0.404496,0.1807797,-0.3559272,2.621797,0.532477,-1.885437,0.0939719,0.2793446,0.0977546,0.1871777,-0.417495,0.2793079,-0.8877769,-0.1846431
-0.274539,1.625462,-2.095357,-1.183002,0.0792795,-1.355467,0.6249034,1.355621,0.6295277,0.8851636,-0.0961705,-1.277054,1.356021,-0.0917534,-0.463391,-1.181434,0.0917774,0.524767,-3.187402,-0.8823197,-0.475596,0.2700655,-1.623177,-1.02764,1.625171,-0.2721117,0.18491,-1.274976,1.45021,0.567076,0.44027,-2.5512,0.0959971,2.624073,-3.627051,-0.1852712,1.627695,-1.40373,0.1831044,1.57143,1.180372,-1.887159,1.183626,-6.629711,1.069,-0.0917427,1.07479,-0.6277372,0.1841101,1.187275,-1.57721,-1.27057,0.6276002,0.1879507,3.880279,-1.351747,1.46272,3.886266,0.3577662,0.2770236,-0.1853447,2.59325,0.3567557,-1.49511,1.187653,1.04691,-0.0173347,0.461202,0.1877305,0.6225345,-0.6269173,-0.1819271
-0.2767975,0.8817235,0.09616,-0.574697,0.0732579,0.00799529,0.043555,1.180646,0.0944402,0.593734,-0.180042,-0.621111,1.274253,-0.1895539,0.0950577,-0.6260791,-0.2706259,0.1800926,-3.621725,-1.09233,0.1893976,0.0606457,-1.187552,-0.621675,1.354105,-0.6256913,0.0937525,-0.6292347,0.6229072,1.093725,0.2751572,-1.186706,-0.626771,7.883156,-2.882195,0.0946134,3.44934,-0.571957,-0.0975671,1.187616,0.470155,-1.090263,0.8809752,-1.04631,1.27375,0.095673,-0.0937331,-0.0299662,0.09936,1.092357,-2.275391,-0.0747633,1.623691,0.3534745,3.183552,-1.624939,1.622064,5.184731,0.2744956,0.6299796,0.0427646,2.279727,0.0624045,-1.091364,3.27442,1.56429,-0.0990677,0.6250719,0.579934,1.186907,-0.6209204,0.0773503
-0.0933212,-0.0956152,2.35972,0.6273323,0.0953009,1.5673,-0.470126,0.493615,-0.186596,0.0990542,-0.1847715,0.0970347,0.3507407,-0.2767343,0.470333,0.0975756,-0.6277023,-0.350905,-3.357306,-0.8853962,0.520074,-0.2774397,-0.2792715,-0.517934,1.096776,-1.02392,-0.0756261,-0.527039,0.2733037,1.185166,0.0777317,0.0963029,-1.45702,10.4569,-1.09735,1.57103,4.623623,0.0695775,-0.1807236,0.527951,0.0951157,0.0772542,0.470257,-0.6293302,1.09742,0.6215006,-1.357777,0.6266063,-0.0721077,0.6201465,-2.53695,1.06241,2.186972,0.2775009,1.625264,-1.883043,1.43793,4.622762,-0.091243,1.09799,0.1877371,1.623037,-0.1862797,-0.451696,5.43572,1.880771,-0.1847741,1.06139,0.6203724,1.50792,-0.2705317,0.464407
0.2707273,-0.6252733,4.626754,2.52391,0.1893362,2.886762,-0.8862617,-0.0967212,-0.351433,-0.1892707,-0.1877407,1.274372,-0.574734,-0.1871424,0.559564,1.096772,-1.07657,-0.6226656,-2.55497,-0.559761,1.096999,-1.02511,0.6271965,-0.406936,0.520727,-0.6249544,-0.1837721,-0.2772714,0.0972474,1.094953,-0.1806214,1.097063,-1.881134,9.621167,1.357902,3.622127,4.883574,0.540432,-0.0176149,-0.0564962,-0.0977359,1.53644,0.1873747,-4.623454,0.6264097,1.52776,-2.359717,1.47634,-0.1830407,0.1857204,-2.352407,1.621624,2.47167,0.099779,0.0545406,-1.55971,1.07954,3.05743,-0.2710977,1.092037,0.2775537,1.096372,-0.2771717,-0.0211951,6.623277,1.53437,-0.0974755,1.095315,0.461523,1.624577,0.272745,0.8875055
